agent,seed,n,message,decoded message,score
1,451227,40,test,test,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
1,451227,40,NULL,NULL,1
